session,speaker,filler,start,end,utt_idx,utt_start,utt_end,utt_n_words
2038,A,uh,333.100375,333.465375,sw2038A-ms98-a-0033,332.050375,333.698125,4
2038,A,uh,348.8855,349.199625,sw2038A-ms98-a-0035,345.7955,357.544,25
2038,A,uh,352.1755,352.47975,sw2038A-ms98-a-0035,345.7955,357.544,25
2038,A,uh,472.421125,472.82025,sw2038A-ms98-a-0048,459.741125,473.350375,40
2038,A,uh,477.455625,477.906375,sw2038A-ms98-a-0049,473.350375,478.89925,10
2038,A,um,514.536125,514.810125,sw2038A-ms98-a-0060,511.176125,521.534375,31
2038,A,uh,553.63425,553.89975,sw2038A-ms98-a-0067,549.01425,556.363375,18
2038,B,uh,118.1605,119.180375,sw2038B-ms98-a-0017,116.755,119.55625,5
2038,B,uh,120.886,121.491125,sw2038B-ms98-a-0018,119.55625,126.2245,22
2038,B,uh,127.0845,127.382,sw2038B-ms98-a-0019,126.2245,132.245,17
2038,B,uh,228.257,228.72675,sw2038B-ms98-a-0022,226.137,230.997625,12
2038,B,uh,255.849875,256.066125,sw2038B-ms98-a-0025,252.019875,261.39975,28
2038,B,uh,275.0005,275.511375,sw2038B-ms98-a-0027,270.0805,279.091125,23
2038,B,uh,294.117125,294.242375,sw2038B-ms98-a-0030,287.31125,294.416875,21
2038,B,uh,298.736875,299.144875,sw2038B-ms98-a-0031,294.416875,299.347375,17
2038,B,uh,301.7895,302.2755,sw2038B-ms98-a-0032,299.347375,308.298625,20
2038,B,uh,394.314,394.81325,sw2038B-ms98-a-0040,389.454,395.25275,13
2038,B,uh,398.731875,399.202375,sw2038B-ms98-a-0041,395.25275,399.43325,10
2038,B,uh,430.871875,431.4935,sw2038B-ms98-a-0047,430.121875,434.490625,10
2038,B,uh,434.86025,435.7605,sw2038B-ms98-a-0048,434.490625,437.18275,2
2039,A,uh,24.742,25.069625,sw2039A-ms98-a-0004,23.699625,29.498125,7
2039,A,uh,79.287125,79.534125,sw2039A-ms98-a-0016,73.745,79.962125,15
2039,A,uh,84.058875,84.314125,sw2039A-ms98-a-0018,81.568875,84.984125,7
2039,A,uh,90.774125,91.05925,sw2039A-ms98-a-0019,84.984125,91.73575,15
2039,A,uh,107.794,108.2445,sw2039A-ms98-a-0024,106.94575,110.48425,3
2039,A,uh,112.481625,112.975125,sw2039A-ms98-a-0025,110.48425,115.486875,4
2039,A,uh,177.583125,177.96025,sw2039A-ms98-a-0035,175.42025,178.621375,7
2039,A,uh,202.13725,202.38525,sw2039A-ms98-a-0042,199.13725,209.82725,37
2039,A,uh,209.160125,209.28725,sw2039A-ms98-a-0042,199.13725,209.82725,37
2039,A,uh,211.09725,211.441875,sw2039A-ms98-a-0043,209.82725,213.099125,5
2039,A,um,372.7275,373.04125,sw2039A-ms98-a-0084,370.75125,373.361875,5
2039,A,uh,384.94675,385.38725,sw2039A-ms98-a-0087,384.45675,385.948625,1
2039,A,uh,421.49525,421.899125,sw2039A-ms98-a-0091,416.76675,422.68025,9
2039,B,um,39.521625,39.96125,sw2039B-ms98-a-0011,37.07425,48.108875,24
2039,B,uh,169.935375,170.322125,sw2039B-ms98-a-0040,166.87075,177.80325,21
2039,B,uh,170.858375,171.3715,sw2039B-ms98-a-0040,166.87075,177.80325,21
2039,B,uh,213.8655,214.432625,sw2039B-ms98-a-0048,213.1955,216.027,4
2039,B,uh,278.814625,279.084625,sw2039B-ms98-a-0064,273.904625,284.29975,24
2040,A,um,2.48525,2.9815,sw2040A-ms98-a-0002,1.51525,11.378875,20
2040,A,um,61.824875,62.46175,sw2040A-ms98-a-0005,57.68325,65.081875,18
2040,A,uh,73.101875,73.4985,sw2040A-ms98-a-0006,65.081875,78.004125,29
2040,A,um,113.904125,114.424125,sw2040A-ms98-a-0011,113.374125,115.697625,3
2040,A,uh,123.767875,124.13475,sw2040A-ms98-a-0012,115.697625,124.477625,23
2040,A,um,146.8235,147.5735,sw2040A-ms98-a-0017,146.3235,147.909375,1
2040,A,um,190.849625,191.209625,sw2040A-ms98-a-0025,183.882625,194.221875,25
2040,A,um,305.2365,305.8765,sw2040A-ms98-a-0032,304.7965,306.170625,1
2040,A,uh,307.468125,307.868625,sw2040A-ms98-a-0033,306.170625,309.995875,7
2040,A,um,317.5465,318.1965,sw2040A-ms98-a-0036,317.1865,321.60975,9
2040,A,um,452.73525,453.09525,sw2040A-ms98-a-0054,450.04525,457.522875,15
2040,A,uh,537.1,537.667,sw2040A-ms98-a-0065,536.69,538.48125,1
2040,B,um,32.51025,32.8835,sw2040B-ms98-a-0007,32.23025,42.356375,29
2040,B,um,195.49375,195.99375,sw2040B-ms98-a-0020,195.05375,196.286,1
2040,B,um,229.405625,229.755625,sw2040B-ms98-a-0026,228.875625,230.42825,1
2040,B,um,345.481625,345.891625,sw2040B-ms98-a-0044,345.041625,346.536875,1
2040,B,um,362.534375,362.824375,sw2040B-ms98-a-0047,362.234375,370.079125,18
2040,B,uh,367.940625,368.283625,sw2040B-ms98-a-0047,362.234375,370.079125,18
2040,B,uh,370.669125,371.109125,sw2040B-ms98-a-0048,370.079125,371.435375,1
2040,B,uh,373.963625,374.257375,sw2040B-ms98-a-0049,371.435375,374.744875,11
2040,B,uh,472.355625,472.6095,sw2040B-ms98-a-0067,461.365625,476.13075,41
2040,B,um,476.53075,476.95075,sw2040B-ms98-a-0068,476.13075,477.32625,1
2040,B,um,519.18,519.64,sw2040B-ms98-a-0073,518.86,519.97625,1
2040,B,um,576.2625,576.6725,sw2040B-ms98-a-0082,575.8125,577.019625,1
2041,A,uh,70.939125,71.309125,sw2041A-ms98-a-0017,65.949125,71.349,11
2041,A,um,223.44125,223.88125,sw2041A-ms98-a-0059,214.37125,227.26825,29
2041,A,um,227.567125,228.093375,sw2041A-ms98-a-0060,227.26825,228.355375,1
2041,A,uh,304.984375,305.181875,sw2041A-ms98-a-0072,301.694375,309.941875,27
2041,B,um,122.71025,123.395,sw2041B-ms98-a-0016,114.402875,123.490125,28
2041,B,um,173.096375,173.70975,sw2041B-ms98-a-0026,169.77975,174.2255,9
2041,B,um,470.08775,470.56125,sw2041B-ms98-a-0059,461.602,475.1915,36
2041,B,um,535.254,535.656875,sw2041B-ms98-a-0069,529.514,539.20575,27
2041,B,uh,578.653,579.132375,sw2041B-ms98-a-0078,570.23075,583.601,36
2041,B,um,584.285375,584.79125,sw2041B-ms98-a-0079,583.601,592.230375,21
2041,B,uh,591.38125,591.841,sw2041B-ms98-a-0079,583.601,592.230375,21
2044,A,um,1.829375,2.231875,sw2044A-ms98-a-0002,1.089375,8.932875,20
2044,A,uh,164.2565,164.8485,sw2044A-ms98-a-0031,163.974875,172.57125,29
2044,A,um,180.939125,181.409125,sw2044A-ms98-a-0033,180.569125,188.538375,26
2044,A,um,265.30775,265.770625,sw2044A-ms98-a-0054,253.91775,266.1625,30
2044,A,um,454.1955,454.588875,sw2044A-ms98-a-0086,441.078875,454.81425,48
2044,A,um,504.467375,504.957375,sw2044A-ms98-a-0095,500.38025,512.845625,33
2045,A,uh,60.304375,60.698125,sw2045A-ms98-a-0013,55.985,62.89125,18
2045,A,uh,67.118,67.6795,sw2045A-ms98-a-0014,62.89125,68.08475,15
2045,A,uh,94.81875,95.071875,sw2045A-ms98-a-0021,88.99875,100.211375,39
2045,A,uh,131.653375,131.987875,sw2045A-ms98-a-0027,128.343375,139.24275,37
2045,A,uh,148.938125,149.28325,sw2045A-ms98-a-0030,146.838125,154.666625,26
2045,A,uh,158.366625,158.593625,sw2045A-ms98-a-0031,154.666625,161.064375,21
2045,A,uh,226.6625,226.962375,sw2045A-ms98-a-0048,220.7625,233.781875,39
2045,A,uh,297.72075,298.0365,sw2045A-ms98-a-0065,294.38075,298.70575,15
2045,A,uh,342.4785,342.82425,sw2045A-ms98-a-0078,340.2785,343.3355,8
2045,A,uh,373.473625,373.809,sw2045A-ms98-a-0084,371.133625,374.254,7
2045,B,uh,8.064,8.521625,sw2045B-ms98-a-0002,6.4085,19.5975,29
2045,B,uh,15.6385,16.050875,sw2045B-ms98-a-0002,6.4085,19.5975,29
2045,B,uh,27.841125,28.147125,sw2045B-ms98-a-0008,26.07775,36.19525,34
2045,B,uh,32.649125,32.879375,sw2045B-ms98-a-0008,26.07775,36.19525,34
2045,B,uh,47.91675,48.2775,sw2045B-ms98-a-0012,44.783875,50.60375,18
2045,B,uh,103.90625,104.263375,sw2045B-ms98-a-0027,99.715,107.82225,27
2050,A,uh,47.0275,47.635625,sw2050A-ms98-a-0012,40.86975,47.782625,13
2050,A,uh,61.596,62.234375,sw2050A-ms98-a-0013,47.782625,62.3075,40
2050,A,uh,72.34025,72.678625,sw2050A-ms98-a-0015,68.42025,76.447125,19
2050,A,um,73.1795,73.804875,sw2050A-ms98-a-0015,68.42025,76.447125,19
2050,A,uh,86.17275,86.50675,sw2050A-ms98-a-0017,81.79275,93.727375,33
2050,A,uh,93.00275,93.330125,sw2050A-ms98-a-0017,81.79275,93.727375,33
2050,A,um,96.697375,97.211875,sw2050A-ms98-a-0018,93.727375,101.017,17
2050,A,uh,100.20725,100.6745,sw2050A-ms98-a-0018,93.727375,101.017,17
2050,A,um,104.137,104.524375,sw2050A-ms98-a-0019,101.017,113.849,38
2050,A,uh,109.247,109.658125,sw2050A-ms98-a-0019,101.017,113.849,38
2050,A,uh,128.383125,128.640125,sw2050A-ms98-a-0023,125.763125,132.436375,22
2050,A,uh,131.713125,132.096125,sw2050A-ms98-a-0023,125.763125,132.436375,22
2050,A,uh,216.73675,217.194,sw2050A-ms98-a-0044,214.46675,217.769375,10
2050,A,uh,232.21075,232.45075,sw2050A-ms98-a-0045,217.769375,232.76325,53
2050,A,uh,263.98925,264.4435,sw2050A-ms98-a-0054,257.767875,264.815125,20
2050,A,uh,302.12425,302.5305,sw2050A-ms98-a-0064,301.54425,311.92725,27
2050,A,uh,305.86425,306.262125,sw2050A-ms98-a-0064,301.54425,311.92725,27
2050,A,uh,308.50425,308.807375,sw2050A-ms98-a-0064,301.54425,311.92725,27
2050,A,uh,319.05725,319.170875,sw2050A-ms98-a-0065,311.92725,323.600125,37
2050,A,uh,356.9855,357.39625,sw2050A-ms98-a-0074,351.9355,364.886625,42
2050,A,uh,358.9355,359.410375,sw2050A-ms98-a-0074,351.9355,364.886625,42
2050,A,uh,476.4345,476.791625,sw2050A-ms98-a-0102,475.5845,477.086125,2
2050,A,uh,478.793375,479.274125,sw2050A-ms98-a-0103,477.086125,483.51625,19
2050,A,uh,481.1705,481.566375,sw2050A-ms98-a-0103,477.086125,483.51625,19
2050,A,uh,488.59625,488.98325,sw2050A-ms98-a-0104,483.51625,492.377875,24
2050,A,uh,535.201375,535.537875,sw2050A-ms98-a-0117,532.281375,537.788375,16
2050,B,um,4.89,5.10775,sw2050B-ms98-a-0001,0.0,5.439,14
2050,B,um,15.739,16.089625,sw2050B-ms98-a-0002,5.439,16.5475,30
2050,B,um,77.109375,77.46525,sw2050B-ms98-a-0014,75.995875,77.887625,4
2050,B,um,154.9865,155.48675,sw2050B-ms98-a-0023,147.530125,155.719,24
2050,B,uh,175.66025,175.9005,sw2050B-ms98-a-0026,173.04025,183.8915,29
2050,B,um,195.05175,195.275625,sw2050B-ms98-a-0029,192.44175,196.40325,8
2050,B,um,283.847875,284.105875,sw2050B-ms98-a-0044,281.377875,284.535,9
2050,B,um,325.3515,325.664375,sw2050B-ms98-a-0051,323.3615,326.10025,9
2050,B,um,341.702875,342.079875,sw2050B-ms98-a-0055,340.002875,342.43575,7
2050,B,um,424.970125,425.244625,sw2050B-ms98-a-0072,422.110125,430.46675,24
2050,B,um,434.224875,434.90725,sw2050B-ms98-a-0073,430.46675,435.34825,10
2050,B,um,498.140875,498.371125,sw2050B-ms98-a-0086,497.360875,500.54975,11
2051,A,um,38.308625,38.751375,sw2051A-ms98-a-0012,33.120875,47.597125,39
2051,A,um,87.298625,87.742125,sw2051A-ms98-a-0022,85.55025,95.37,18
2051,A,uh,135.751375,135.999,sw2051A-ms98-a-0027,133.581375,139.770125,14
2051,A,uh,233.44575,233.74675,sw2051A-ms98-a-0045,226.63575,234.037875,24
2051,A,um,470.248,470.6265,sw2051A-ms98-a-0094,467.998,472.37,10
2051,B,uh,177.805375,178.218,sw2051B-ms98-a-0061,176.035375,178.48675,6
2051,B,uh,313.6375,314.134375,sw2051B-ms98-a-0105,311.8675,314.520875,5
2051,B,uh,321.750125,322.12775,sw2051B-ms98-a-0108,320.620125,322.961125,2
2053,A,um,27.10925,27.48675,sw2053A-ms98-a-0011,21.88675,30.652125,27
2053,A,uh,267.8895,268.1195,sw2053A-ms98-a-0079,261.542625,270.017875,27
2053,A,uh,295.261875,295.5005,sw2053A-ms98-a-0084,291.91725,295.92575,16
2053,B,uh,57.934125,58.239375,sw2053B-ms98-a-0018,56.09875,58.60975,7
2053,B,um,71.583375,72.013375,sw2053B-ms98-a-0022,71.013375,72.402125,1
2053,B,uh,96.898625,97.173,sw2053B-ms98-a-0027,95.736375,101.48625,10
2053,B,uh,98.0275,98.37525,sw2053B-ms98-a-0027,95.736375,101.48625,10
2053,B,uh,169.531875,169.708875,sw2053B-ms98-a-0046,165.186625,174.782125,28
2053,B,uh,223.927875,224.238125,sw2053B-ms98-a-0062,221.67725,228.389875,15
2053,B,uh,275.202625,275.432625,sw2053B-ms98-a-0073,273.752625,278.8435,7
2053,B,um,309.11,309.58,sw2053B-ms98-a-0085,308.38,309.99375,1
2053,B,uh,313.033125,313.247125,sw2053B-ms98-a-0087,312.223125,318.38425,21
2053,B,uh,334.51325,334.74325,sw2053B-ms98-a-0093,332.96325,340.114625,26
2053,B,um,352.16425,352.448125,sw2053B-ms98-a-0097,349.548125,354.168,14
2054,A,um,16.575875,16.954125,sw2054A-ms98-a-0004,14.405875,19.66025,15
2054,A,um,26.70625,27.225125,sw2054A-ms98-a-0006,26.56625,34.988375,23
2054,A,um,53.222375,53.83225,sw2054A-ms98-a-0009,49.861875,54.300625,8
2054,A,um,195.10375,195.571125,sw2054A-ms98-a-0047,189.577875,195.728875,16
2054,A,um,202.3075,202.614875,sw2054A-ms98-a-0049,199.9975,205.583125,17
2054,A,um,210.460125,210.91025,sw2054A-ms98-a-0050,205.583125,213.09125,12
2054,A,um,231.070625,231.45425,sw2054A-ms98-a-0054,229.690625,235.216875,15
2054,A,um,365.21175,365.575375,sw2054A-ms98-a-0095,355.99175,365.880875,28
2054,A,um,408.43525,408.838875,sw2054A-ms98-a-0104,404.828625,413.55975,24
2054,A,uh,436.193625,436.41725,sw2054A-ms98-a-0109,433.895125,438.287625,9
2054,B,uh,70.552625,70.802625,sw2054B-ms98-a-0012,68.802625,75.368375,19
2054,B,um,144.733,144.9835,sw2054B-ms98-a-0030,141.673,147.40825,15
2054,B,um,521.494375,521.744375,sw2054B-ms98-a-0140,521.014375,524.630375,7
2054,B,um,594.294625,594.613125,sw2054B-ms98-a-0159,591.474625,595.062,8
2055,A,uh,35.4455,35.752875,sw2055A-ms98-a-0009,28.135,37.905375,28
2055,A,uh,57.04975,57.30375,sw2055A-ms98-a-0015,54.431375,59.43525,18
2055,A,um,103.78225,104.40725,sw2055A-ms98-a-0027,97.282625,104.901125,15
2055,A,um,109.191875,109.688125,sw2055A-ms98-a-0028,104.901125,115.952125,29
2055,A,uh,149.864125,150.159875,sw2055A-ms98-a-0038,148.694125,153.105375,17
2055,B,uh,10.83675,10.99425,sw2055B-ms98-a-0004,7.39675,16.467125,30
2055,B,uh,25.3795,25.6135,sw2055B-ms98-a-0007,23.6795,29.01875,20
2055,B,uh,62.269875,62.7325,sw2055B-ms98-a-0012,60.409875,67.9135,17
2055,B,um,153.8225,154.326125,sw2055B-ms98-a-0030,152.5825,164.184125,36
2055,B,uh,170.274125,170.35975,sw2055B-ms98-a-0031,164.184125,175.828,32
2055,B,uh,200.8085,201.048375,sw2055B-ms98-a-0038,197.9785,209.246625,31
2055,B,uh,202.82025,203.1455,sw2055B-ms98-a-0038,197.9785,209.246625,31
2055,B,uh,223.983125,224.24225,sw2055B-ms98-a-0041,219.955375,230.925625,26
2056,A,uh,30.316125,30.5695,sw2056A-ms98-a-0008,29.496125,38.20025,35
2056,A,uh,47.079,47.399,sw2056A-ms98-a-0010,45.229,47.8495,6
2056,A,uh,50.6545,50.8845,sw2056A-ms98-a-0012,49.1545,51.3735,6
2056,A,uh,70.564625,70.951625,sw2056A-ms98-a-0015,68.734625,78.3515,31
2056,A,uh,162.501,162.82925,sw2056A-ms98-a-0029,160.341,167.961,23
2056,A,uh,164.54175,164.903,sw2056A-ms98-a-0029,160.341,167.961,23
2056,A,uh,168.291,168.612625,sw2056A-ms98-a-0030,167.961,178.182125,33
2056,A,uh,172.992375,173.28925,sw2056A-ms98-a-0030,167.961,178.182125,33
2056,A,um,211.536625,211.93075,sw2056A-ms98-a-0037,210.66875,212.414375,3
2056,A,uh,214.744375,215.073875,sw2056A-ms98-a-0038,212.414375,224.9205,33
2056,A,uh,218.104375,218.451125,sw2056A-ms98-a-0038,212.414375,224.9205,33
2056,A,uh,225.6405,225.979125,sw2056A-ms98-a-0039,224.9205,226.41975,2
2056,A,uh,247.79075,248.0715,sw2056A-ms98-a-0046,247.04075,257.8195,35
2056,B,um,8.422,9.02825,sw2056B-ms98-a-0004,7.5785,12.58475,14
2056,B,um,194.411625,194.85825,sw2056B-ms98-a-0048,192.51925,195.23225,3
2056,B,uh,290.708,291.0345,sw2056B-ms98-a-0077,285.668,298.006875,29
2057,A,uh,39.748875,40.207625,sw2057A-ms98-a-0008,39.48225,52.981125,34
2057,A,uh,49.970375,50.2725,sw2057A-ms98-a-0008,39.48225,52.981125,34
2057,A,uh,136.6645,136.902375,sw2057A-ms98-a-0020,136.0945,141.52175,12
2057,A,uh,138.5845,139.027625,sw2057A-ms98-a-0020,136.0945,141.52175,12
2057,A,um,227.787125,228.526,sw2057A-ms98-a-0033,221.275375,232.373625,39
2057,A,um,272.2,272.6095,sw2057A-ms98-a-0038,264.401,273.245,29
2057,A,um,390.941875,391.37275,sw2057A-ms98-a-0060,390.641875,392.114125,1
2057,A,um,397.255,397.97425,sw2057A-ms98-a-0061,392.114125,398.359,16
2057,A,um,423.334125,423.708625,sw2057A-ms98-a-0065,415.994125,428.937875,42
2057,A,uh,513.254375,513.423375,sw2057A-ms98-a-0075,506.434375,515.2155,26
2057,A,uh,580.2725,580.671625,sw2057A-ms98-a-0084,575.7425,586.069125,24
2057,A,um,584.8925,585.265,sw2057A-ms98-a-0084,575.7425,586.069125,24
2060,A,uh,70.466375,70.806875,sw2060A-ms98-a-0014,59.987625,71.004875,29
2060,A,uh,74.43375,74.926875,sw2060A-ms98-a-0015,71.004875,76.634625,10
2060,A,uh,88.390375,88.934625,sw2060A-ms98-a-0016,76.634625,89.279375,23
2060,A,uh,127.341,127.825875,sw2060A-ms98-a-0021,121.3135,131.27225,26
2060,A,uh,211.923375,212.269625,sw2060A-ms98-a-0042,209.679625,219.64975,24
2060,A,uh,217.069625,217.419625,sw2060A-ms98-a-0042,209.679625,219.64975,24
2060,A,uh,241.264875,241.786375,sw2060A-ms98-a-0047,234.704875,242.18375,19
2060,B,um,39.57675,40.017125,sw2060B-ms98-a-0009,39.1625,40.629125,1
2060,B,uh,42.009125,42.469125,sw2060B-ms98-a-0010,40.629125,48.302875,29
2061,A,uh,61.618375,62.172875,sw2061A-ms98-a-0026,60.228375,62.52125,5
2061,A,um,113.919375,114.259375,sw2061A-ms98-a-0041,112.009375,125.42675,37
2061,A,um,182.902,183.24925,sw2061A-ms98-a-0060,180.212,186.49725,17
2061,A,uh,274.335875,274.83325,sw2061A-ms98-a-0086,274.105875,278.803375,13
2061,A,um,517.736125,518.361375,sw2061A-ms98-a-0144,515.256125,518.748625,11
2061,B,uh,94.852125,95.13675,sw2061B-ms98-a-0040,91.522125,98.554125,23
2061,B,uh,149.073125,149.347375,sw2061B-ms98-a-0055,147.723125,152.677625,14
2062,A,um,44.0715,44.53825,sw2062A-ms98-a-0007,40.720625,54.1415,38
2062,A,uh,66.0675,66.459,sw2062A-ms98-a-0009,62.4935,66.8915,8
2062,A,um,126.25725,126.56725,sw2062A-ms98-a-0012,125.00725,126.93725,5
2062,A,uh,143.6065,144.03675,sw2062A-ms98-a-0015,140.462875,152.33925,24
2062,A,um,364.24725,364.567375,sw2062A-ms98-a-0034,359.77175,364.832,15
2062,A,uh,447.99575,448.308375,sw2062A-ms98-a-0044,447.09575,454.010125,13
2062,B,uh,22.306,22.496,sw2062B-ms98-a-0003,16.226,22.6365,19
2062,B,uh,94.459625,94.687125,sw2062B-ms98-a-0014,82.069625,95.327,49
2062,B,uh,100.997,101.1745,sw2062B-ms98-a-0015,95.327,101.552,26
2062,B,uh,117.76775,118.01025,sw2062B-ms98-a-0017,112.21775,121.596875,39
2062,B,uh,263.406125,263.610875,sw2062B-ms98-a-0045,251.206125,263.975375,55
2062,B,uh,470.645875,471.07975,sw2062B-ms98-a-0080,463.63975,471.3675,26
2064,A,uh,26.438,26.624875,sw2064A-ms98-a-0009,22.528,29.070375,16
2064,A,uh,230.97525,231.22375,sw2064A-ms98-a-0061,228.58825,231.959875,10
2064,A,uh,246.571875,246.69525,sw2064A-ms98-a-0064,239.511875,248.61725,27
2064,B,um,97.289625,97.61375,sw2064B-ms98-a-0022,93.38275,98.248625,11
2064,B,uh,237.4065,237.79975,sw2064B-ms98-a-0055,235.91025,240.906125,10
2064,B,um,413.856875,414.186125,sw2064B-ms98-a-0102,411.07875,414.6525,9
2065,A,um,2.15,2.5975,sw2065A-ms98-a-0001,0.0,8.381875,22
2065,A,uh,31.852,32.177125,sw2065A-ms98-a-0006,30.0815,36.00325,16
2065,A,uh,36.478375,36.795875,sw2065A-ms98-a-0007,36.00325,45.871125,32
2065,A,uh,51.10125,51.406375,sw2065A-ms98-a-0008,45.871125,53.506875,21
2065,A,uh,157.745375,158.339,sw2065A-ms98-a-0028,157.267375,162.540875,8
2065,A,uh,181.312125,181.665375,sw2065A-ms98-a-0031,174.429125,185.829,28
2065,A,uh,182.106,182.549,sw2065A-ms98-a-0031,174.429125,185.829,28
2065,A,uh,201.18925,201.60975,sw2065A-ms98-a-0033,193.53925,202.124375,27
2065,A,uh,235.26425,235.5405,sw2065A-ms98-a-0046,233.28425,246.253125,39
2065,A,uh,248.283125,248.551375,sw2065A-ms98-a-0047,246.253125,255.64925,33
2065,A,uh,356.869875,357.166875,sw2065A-ms98-a-0066,350.749875,360.58575,34
2065,A,uh,382.715625,383.03175,sw2065A-ms98-a-0074,381.0675,383.39225,6
2065,A,uh,504.225125,504.542875,sw2065A-ms98-a-0094,502.435125,513.849875,37
2065,B,uh,410.873625,411.096375,sw2065B-ms98-a-0077,405.813625,411.18725,27
2065,B,um,420.21975,420.63725,sw2065B-ms98-a-0079,418.47975,432.7085,38
2065,B,um,439.303875,439.827,sw2065B-ms98-a-0080,432.7085,439.936,28
2067,B,uh,21.268625,21.53575,sw2067B-ms98-a-0004,15.478625,25.492375,30
2067,B,uh,24.65425,24.849,sw2067B-ms98-a-0004,15.478625,25.492375,30
2067,B,um,95.074625,95.54975,sw2067B-ms98-a-0027,88.488375,95.999625,18
2067,B,uh,113.2365,113.471875,sw2067B-ms98-a-0031,108.9665,123.25475,49
2071,A,uh,43.70825,44.063125,sw2071A-ms98-a-0010,42.44825,44.679625,4
2071,A,uh,47.426875,47.84825,sw2071A-ms98-a-0011,44.679625,51.7235,17
2071,A,um,57.073125,57.500125,sw2071A-ms98-a-0013,55.140125,61.644125,15
2071,A,um,105.646375,106.005625,sw2071A-ms98-a-0021,97.666375,106.18825,23
2071,A,um,117.314125,117.808125,sw2071A-ms98-a-0023,111.73825,123.631125,33
2071,A,um,126.851375,127.3325,sw2071A-ms98-a-0024,123.631125,131.2195,22
2071,A,uh,165.173875,165.8455,sw2071A-ms98-a-0030,155.803875,166.03625,31
2071,A,um,239.7275,240.096625,sw2071A-ms98-a-0045,237.441625,240.439625,8
2071,A,um,255.7535,256.1395,sw2071A-ms98-a-0049,254.14525,257.63175,9
2071,B,uh,8.744625,9.081375,sw2071B-ms98-a-0002,5.124625,9.65175,16
2071,B,uh,17.36425,17.86725,sw2071B-ms98-a-0005,14.787625,27.199375,30
2071,B,uh,20.97375,21.26675,sw2071B-ms98-a-0005,14.787625,27.199375,30
2071,B,uh,21.91275,22.360125,sw2071B-ms98-a-0005,14.787625,27.199375,30
2071,B,um,75.951125,76.577375,sw2071B-ms98-a-0018,72.61625,77.073625,12
2071,B,um,80.78675,81.189625,sw2071B-ms98-a-0019,77.073625,83.570625,11
2071,B,um,84.123375,84.650125,sw2071B-ms98-a-0020,83.570625,89.989875,10
2071,B,uh,184.782375,185.110875,sw2071B-ms98-a-0042,181.532375,190.931625,28
2071,B,uh,196.588875,196.973375,sw2071B-ms98-a-0044,192.005625,200.940875,18
2071,B,um,224.005,224.43825,sw2071B-ms98-a-0047,220.393125,230.901,29
2071,B,uh,230.153125,230.4375,sw2071B-ms98-a-0047,220.393125,230.901,29
2071,B,uh,258.903875,259.286125,sw2071B-ms98-a-0055,256.79075,263.101375,11
2071,B,uh,262.451125,262.770875,sw2071B-ms98-a-0055,256.79075,263.101375,11
2071,B,um,269.84525,270.238375,sw2071B-ms98-a-0056,263.101375,270.447875,23
2072,A,uh,14.651,14.9165,sw2072A-ms98-a-0003,12.117625,21.442375,21
2072,A,um,20.641,20.981875,sw2072A-ms98-a-0003,12.117625,21.442375,21
2072,A,uh,242.596875,242.849625,sw2072A-ms98-a-0061,241.90225,247.022125,20
2072,A,uh,247.702125,247.89975,sw2072A-ms98-a-0062,247.022125,258.662875,30
2072,B,um,58.6695,59.18625,sw2072B-ms98-a-0007,56.3595,69.9705,49
2072,B,uh,69.19275,69.518125,sw2072B-ms98-a-0007,56.3595,69.9705,49
2072,B,uh,126.468,126.662625,sw2072B-ms98-a-0020,121.668,133.47675,43
2072,B,uh,230.608125,230.825375,sw2072B-ms98-a-0041,227.038125,237.026625,39
2072,B,uh,275.0645,275.43375,sw2072B-ms98-a-0047,269.9245,278.79,34
2073,A,uh,55.776375,55.974,sw2073A-ms98-a-0008,53.556375,65.42275,43
2073,A,uh,64.946375,65.174875,sw2073A-ms98-a-0008,53.556375,65.42275,43
2073,A,uh,74.17275,74.301875,sw2073A-ms98-a-0009,65.42275,76.579,35
2073,A,uh,78.459,78.68925,sw2073A-ms98-a-0010,76.579,80.151875,10
2073,A,uh,137.753125,138.002625,sw2073A-ms98-a-0018,136.003125,138.57,4
2073,A,uh,169.103875,169.339375,sw2073A-ms98-a-0022,168.053875,177.503875,29
2073,A,uh,188.526875,188.73025,sw2073A-ms98-a-0024,186.616875,196.8665,30
2073,A,uh,191.696875,191.97875,sw2073A-ms98-a-0024,186.616875,196.8665,30
2073,A,uh,206.0365,206.22225,sw2073A-ms98-a-0025,196.8665,211.856125,48
2073,A,uh,246.78075,246.973625,sw2073A-ms98-a-0030,239.874125,247.505,19
2073,A,uh,331.32725,331.589875,sw2073A-ms98-a-0046,323.75725,331.893,23
2073,A,uh,338.713,338.907625,sw2073A-ms98-a-0047,331.893,346.17525,53
