SESSION,FILLE-ID,S,E,SPEAKER,UH_OR_UM,WITH_OR_OMIT_FILLER,NOW_CROSS,FUT_CROSS,FILLER_F0,FILLER_INT,LOC,WORDS_IN_DA,DA,DIFF_NOW_CROSS,DIFF_FUT_CROSS
2086,6547,315.2535,315.670625,1,um,1,-1,-1,-2.177,-0.822,7,22,sd,0.0,0.0
2086,6546,322.416375,322.65275,0,um,1,308,240,-0.316,-1.111,6,12,sd,24.0,6.0
2086,335,326.721,326.973375,0,uh,1,-1,-1,-1.599,-1.439,1,10,sd,0.0,0.0
2086,336,330.219875,330.454,0,uh,1,497,414,-1.132,-1.605,1,10,sd,498.0,13.0
2086,337,434.78625,435.01025,0,uh,1,-1,325,-0.052,-0.039,1,9,sd^t,-349.0,91.0
2086,338,438.40575,438.602125,0,uh,1,1,212,-0.764,-1.257,6,15,sd^t,-240.0,3.0
2086,340,44.3225,44.677875,1,uh,1,0,0,-2.44,-1.051,3,22,ad,-77.0,-52.0
2086,341,56.79675,57.469,1,uh,1,202,199,-3.103,-0.506,2,13,ad,1.0,0.0
2086,342,65.978,66.428625,1,uh,1,239,229,-2.476,-0.9,3,16,ad,46.0,51.0
2086,343,90.719625,91.51975,1,uh,1,264,286,-2.935,-0.132,0,9,na,90.0,99.0
2090,6518,132.323625,132.591125,1,um,1,-1,-1,-1.239,-0.448,4,9,sd,0.0,0.0
2090,308,136.975875,137.175375,1,uh,1,272,267,-0.918,-0.852,4,18,sd,8.0,9.0
2090,6515,184.145875,184.497875,0,um,1,-1,-1,-0.566,-0.185,2,8,sd,0.0,0.0
2090,305,197.43525,197.644875,0,uh,1,0,65,-0.996,-0.477,1,16,sd(^q),-73.0,5.0
2090,6516,267.167875,267.529875,0,um,1,269,245,-2.389,-0.567,7,16,sd,33.0,37.0
2090,306,268.55625,268.934,0,uh,1,143,107,-3.556,-0.535,8,16,sd,-2.0,-1.0
2090,6517,32.283625,32.66125,1,um,1,-1,-1,-2.437,-1.25,12,17,sd,0.0,0.0
2090,307,324.971875,325.111875,0,uh,1,11,0,-3.075,-0.378,1,3,b^m,-11.0,0.0
2092,239,139.022,139.405,0,uh,1,267,245,-0.267,0.314,2,3,%,47.0,35.0
2092,240,165.915625,166.223125,0,uh,1,306,274,-1.052,-0.526,1,11,sd,48.0,36.0
2092,245,190.8285,191.160875,1,uh,1,236,213,-1.795,-5.609,6,9,qy^d,213.0,156.0
2092,246,193.40425,193.722,1,uh,1,-1,-1,-1.667,-14.91,3,7,qy^d,-15.0,-10.0
2092,6491,194.9265,195.400875,1,um,1,273,253,-1.482,-2.434,4,7,qy^d,80.0,76.0
2092,241,199.951,200.232,0,uh,1,-1,-1,-0.47,-0.424,4,15,sd^e,0.0,0.0
2092,247,207.37175,207.56525,1,uh,1,363,493,-1.497,-2.228,2,7,sd^e,70.0,494.0
2092,248,214.011375,214.178,1,uh,1,-1,-1,-1.584,-14.729,2,3,sd,0.0,0.0
2092,249,216.494625,217.00975,1,uh,1,499,-1,-2.066,-9.9,9,24,sd,500.0,0.0
2092,250,231.366875,231.517375,1,uh,1,0,0,-1.568,-2.411,1,14,sd,0.0,0.0
2092,242,252.70475,253.012625,0,uh,1,-1,-1,-0.954,-1.27,7,17,qy^d,0.0,0.0
2092,251,257.866,258.15325,1,uh,1,265,259,-2.05,-15.454,3,43,sv,69.0,64.0
2092,252,261.2165,261.61575,1,uh,1,371,376,-1.865,-7.802,9,43,sv,124.0,124.0
2092,253,306.49675,306.863875,1,uh,1,0,-1,-0.023,-0.705,2,3,ba@,0.0,0.0
2092,254,334.69375,334.857,1,uh,1,-1,-1,-1.916,-15.221,6,10,sv,0.0,0.0
2092,243,350.78675,351.07575,0,uh,1,-1,-1,-1.162,-0.995,1,8,%,0.0,0.0
2092,237,37.374125,37.6405,0,uh,1,455,384,-0.467,0.007,1,18,sd,46.0,47.0
2092,238,52.756375,53.096375,0,uh,1,273,256,-0.883,-0.309,3,56,sd,20.0,15.0
2092,6489,80.287625,80.6715,0,um,1,364,317,-0.375,-0.176,1,14,sd,52.0,38.0
2092,244,92.2145,92.50925,1,uh,1,-1,-1,-1.526,-14.685,5,6,bf,0.0,0.0
2092,6490,97.559375,97.875625,0,um,1,496,427,-0.225,0.024,6,17,qy^g,97.0,98.0
2095,378,100.571875,100.995125,1,uh,1,-1,-1,-0.726,-0.829,9,20,sd,0.0,0.0
2095,371,116.747875,117.252,0,uh,1,291,268,-2.403,-0.778,16,24,sd,112.0,93.0
2095,6552,145.0765,145.387875,0,um,1,2,385,-1.828,-1.053,11,20,sd^e,-10.0,13.0
2095,379,212.960375,213.318125,1,uh,1,1,0,0.001,-1.204,1,22,sd,-37.0,-8.0
2095,380,235.8305,236.094625,1,uh,1,0,0,-0.651,-0.664,13,24,sv,0.0,0.0
2095,373,38.164625,38.450875,1,uh,1,236,225,-0.305,-1.048,4,9,sv,24.0,19.0
2095,374,39.01,39.206625,1,uh,1,3,1,-0.234,-0.696,6,9,sv,-201.0,-101.0
2095,375,65.62325,65.931,1,uh,1,-1,-1,-1.555,-1.322,3,5,+,-191.0,-21.0
2095,6551,71.841125,72.364375,0,um,1,-1,-1,-0.537,-0.395,1,6,h,0.0,0.0
2095,376,97.708625,97.8775,1,uh,1,-1,-1,-0.761,-1.211,1,20,sd,0.0,0.0
2095,377,98.649625,99.04525,1,uh,1,499,-1,-1.533,-1.204,2,20,sd,500.0,0.0
2102,6152,120.733125,121.019375,1,uh,1,468,435,-0.52,-0.136,1,13,sd,144.0,129.0
2102,6153,125.082,125.50525,1,uh,1,-1,-1,-0.528,-0.379,1,11,sd,0.0,0.0
2102,6154,136.218125,136.498125,1,uh,1,258,253,-1.054,-0.286,1,25,sd,35.0,36.0
2102,6148,194.2535,194.381625,0,uh,1,-1,-1,-1.829,-1.45,1,7,sd,0.0,0.0
2102,6149,243.039,243.26825,0,uh,1,-1,461,-2.727,-1.245,11,15,sd,0.0,462.0
2102,6155,310.919375,311.39225,1,uh,1,-1,-1,-0.642,-0.231,6,16,qy^h,0.0,0.0
2102,6150,327.842,327.959625,0,uh,1,-1,-1,-2.778,-1.951,1,2,%,0.0,0.0
2102,6156,340.821375,341.213375,1,uh,1,-1,-1,-1.308,-0.982,1,14,sd,0.0,0.0
2102,6157,357.808625,358.328375,1,uh,1,256,251,-1.804,-0.677,5,17,sd,87.0,87.0
2102,9477,371.126375,371.341625,0,um,1,499,499,-1.742,-2.404,0,2,%,500.0,500.0
2102,6151,431.93975,432.135375,0,uh,1,-1,-1,-1.624,-1.59,5,12,sd,0.0,0.0
2102,6145,62.839625,62.9685,0,uh,1,0,0,-3.435,-1.413,26,33,sd,-93.0,-71.0
2102,6146,87.365125,87.704,0,uh,1,-1,-1,-2.66,-1.871,12,19,sd,0.0,0.0
2102,6147,91.3645,91.6875,0,uh,1,350,295,-2.914,-0.882,1,29,sd,92.0,72.0
2104,9527,114.77625,115.153125,0,um,1,-1,-1,-2.46,-0.58,10,11,sv,0.0,0.0
2104,9529,137.4895,137.708125,1,um,1,-1,-1,-2.78,-1.874,1,24,sv,0.0,0.0
2104,6274,21.679625,22.050375,1,uh,1,21,24,-2.577,-1.343,2,12,sd,21.0,13.0
2104,6275,33.266125,33.678625,1,uh,1,67,27,-3.933,-1.149,4,22,sv,-5.0,-20.0
2104,6276,38.35025,38.64875,1,uh,1,2,5,-2.607,-1.549,13,22,sv,-3.0,-3.0
2104,6277,66.07125,66.3665,1,uh,1,499,499,-3.426,-1.743,2,11,%,500.0,500.0
2104,6278,86.378,86.598,1,uh,1,3,0,-2.647,-1.567,3,28,sv,-1.0,0.0
2104,6279,91.419,91.656875,1,uh,1,3,0,-2.747,-1.67,11,28,sv,3.0,0.0
2107,6083,158.11075,158.412,1,uh,1,286,282,-1.263,-0.783,13,19,sd,20.0,19.0
2107,6084,178.030625,178.23325,1,uh,1,322,422,-0.943,-0.533,1,9,sd,33.0,98.0
2107,6085,226.72975,227.015375,1,uh,1,361,466,-1.209,-0.991,1,14,sd,65.0,69.0
2107,6086,231.10975,231.426375,1,uh,1,294,297,-1.071,-0.886,1,5,+,47.0,50.0
2107,6087,300.489125,300.633125,1,uh,1,-1,-1,-1.45,-0.092,3,7,sd,0.0,0.0
2107,6088,302.14675,302.343125,1,uh,1,499,499,-0.389,-0.286,1,11,sd,500.0,500.0
2107,6089,349.68,349.79,1,uh,1,-1,-1,-0.751,-1.44,3,12,sd,0.0,0.0
2107,6090,372.873125,373.218625,1,uh,1,433,431,-0.423,-0.772,5,9,sv,8.0,-15.0
2107,6091,376.426375,376.843,1,uh,1,-1,-1,-1.727,-0.265,2,9,sd,0.0,0.0
2107,6092,402.359125,402.686875,1,uh,1,-1,-1,-1.287,-0.533,3,12,sd,0.0,0.0
2107,6093,414.318,414.60275,1,uh,1,377,381,-0.7,-0.413,8,11,sd,40.0,51.0
2107,6094,430.357375,430.597,1,uh,1,-1,-1,-0.032,-0.831,0,1,%,0.0,0.0
2107,6082,47.14625,47.369875,1,uh,1,-1,-1,0.761,-0.192,2,11,sd,0.0,0.0
2107,6095,498.0225,498.188,1,uh,1,-1,-1,1.686,0.548,2,6,sd(^q),0.0,0.0
2109,9451,130.452375,130.75925,0,um,1,331,289,-0.282,-0.089,1,11,sv,50.0,32.0
2109,6110,131.6405,131.962,0,uh,1,-1,440,-1.797,-0.151,2,11,sv,0.0,7.0
2109,6111,225.62575,225.947,0,uh,1,-1,-1,-0.531,-0.021,6,12,sd,0.0,0.0
2109,6120,26.73175,27.21,1,uh,1,32,42,-1.715,-17.055,25,39,sd,-19.0,-10.0
2109,6112,282.369875,283.004625,0,uh,1,327,266,-2.235,-0.286,9,17,sv,59.0,28.0
2109,6113,285.187,285.532,0,uh,1,295,271,-3.103,-0.238,14,17,sv,26.0,19.0
2109,6126,288.60525,288.832,1,uh,1,-1,-1,-0.076,-0.551,2,10,sd,0.0,0.0
2109,6127,306.138875,306.4915,1,uh,1,1,1,-1.506,-1.097,1,6,sd,-137.0,-118.0
2109,6128,318.114875,318.475625,1,uh,1,12,3,-0.19,-2.867,4,39,sd,-53.0,-47.0
2109,6129,321.130375,321.380375,1,uh,1,0,0,-1.611,-4.959,12,39,sd,-16.0,-15.0
2109,6130,361.11875,361.32125,1,uh,1,284,299,0.048,-1.831,7,30,sd,6.0,7.0
2109,6121,37.11875,37.32875,1,uh,1,223,222,-1.206,-8.545,1,18,sd,53.0,58.0
2109,6131,371.88525,372.228125,1,uh,1,0,0,-1.338,-12.707,1,9,sd,0.0,0.0
2109,6114,397.653375,397.98625,0,uh,1,-1,-1,-2.536,-0.429,13,22,sd,-1.0,-1.0
2109,6115,413.048375,413.1995,0,uh,1,-1,-1,1.102,0.072,3,9,fc,0.0,0.0
2109,6122,47.673875,47.868375,1,uh,1,0,0,-1.394,-18.352,1,67,sd,-1.0,-1.0
2109,6123,59.034375,59.23425,1,uh,1,7,5,-1.761,-18.159,40,67,sd,-16.0,-13.0
2109,6124,66.856625,67.120875,1,uh,1,1,3,-1.211,-14.58,3,19,sd,-29.0,-21.0
2109,6125,82.768625,83.4445,1,uh,1,499,499,-1.862,-13.942,15,20,sv,500.0,500.0
2109,6108,92.4045,92.878125,0,uh,1,-1,-1,-1.482,-0.246,10,11,sd,0.0,0.0
2109,6109,95.26025,95.414625,0,uh,1,408,323,-0.515,0.036,0,6,sd,25.0,12.0
2110,6195,103.0445,103.2445,0,uh,1,241,234,-0.434,0.132,6,27,sd,17.0,19.0
2110,6196,164.126125,164.376125,0,uh,1,433,382,1.6,0.048,5,13,sd,8.0,17.0
2110,9487,167.546125,167.856125,0,um,1,-1,-1,-0.129,0.209,3,4,%,0.0,0.0
2110,9488,172.366125,173.176125,0,um,1,327,270,-1.613,-0.712,3,4,sd,161.0,136.0
2110,6197,220.09075,220.48075,0,uh,1,-1,-1,-1.177,-0.417,2,3,%,0.0,0.0
2110,6198,223.56075,223.59075,0,uh,1,446,366,-1.804,-1.007,11,14,sd^t,-7.0,-9.0
2110,6199,226.264,226.414,0,uh,1,305,268,-1.399,-1.227,4,11,sd^t,24.0,16.0
2110,6200,244.17625,244.33625,0,uh,1,-1,-1,-2.558,-0.821,16,32,sv^t,0.0,0.0
2110,9489,249.295625,249.705625,0,um,1,499,458,-1.016,-0.839,29,32,sv^t,500.0,459.0
2110,6201,252.855625,253.035625,0,uh,1,220,208,-0.39,-0.311,10,28,sd^t,6.0,11.0
2110,9490,253.895625,254.315625,0,um,1,245,234,-0.626,-0.772,11,28,sd^t,60.0,66.0
2110,6202,265.22275,265.40275,0,uh,1,3,0,-2.253,-0.746,14,34,qr^d,0.0,-3.0
2110,6203,267.10275,267.32275,0,uh,1,241,231,0.623,-0.278,17,34,qr^d,12.0,11.0
2110,6214,272.88025,273.00025,1,uh,1,-1,-1,-2.223,-0.385,3,10,sd,0.0,0.0
2110,6204,294.621375,294.821375,0,uh,1,449,334,-0.597,-0.665,10,23,sd,97.0,57.0
2110,6205,318.25325,318.44325,0,uh,1,267,244,-0.43,-0.09,7,11,sd^t,11.0,14.0
2110,6215,328.8695,329.2595,1,uh,1,-1,-1,-2.489,-0.456,8,15,sd(^q)^t,-22.0,-33.0
2110,6216,337.5495,337.5795,1,uh,1,24,17,-4.71,-1.42,7,24,sd(^q)^t,-4.0,-7.0
2110,6206,380.678,380.848,0,uh,1,243,229,-1.126,-0.519,1,11,sv,32.0,29.0
2110,6207,381.448,381.568,0,uh,1,289,268,-0.458,-1.279,3,11,sv,-7.0,-6.0
2110,6208,399.099125,399.289125,0,uh,1,0,450,-0.26,-0.846,2,20,sd^t,-1.0,447.0
2110,6209,408.796375,409.136375,0,uh,1,282,266,-0.48,-0.154,0,3,ng,108.0,118.0
2110,6210,416.066125,416.246125,0,uh,1,347,302,-0.532,-0.991,1,17,sd,50.0,37.0
2110,6211,424.57575,424.78575,0,uh,1,288,274,0.778,-0.299,2,27,sd(^q)^t,1.0,1.0
2110,6213,81.536375,81.696375,1,uh,1,244,241,-2.444,0.812,1,14,sv,120.0,113.0
2110,6194,94.26,94.55,0,uh,1,-1,-1,-0.442,-0.309,10,15,sd,0.0,0.0
2113,9440,127.221375,127.65975,1,um,1,344,363,-2.038,-0.345,8,18,sd,17.0,22.0
2113,9441,138.30625,138.87625,1,um,1,0,0,-3.3,-0.696,6,10,^h,0.0,0.0
2113,9439,190.693625,190.94775,0,um,1,230,205,-0.729,-0.624,0,23,sd,79.0,72.0
2113,6080,192.661375,193.09475,0,uh,1,-1,-1,-1.704,-1.274,9,23,sd,0.0,0.0
2113,9442,213.130125,213.516375,1,um,1,-1,-1,-0.806,0.298,0,12,sv,0.0,0.0
2113,6081,246.12475,246.55675,0,uh,1,-1,-1,-0.629,-0.392,0,16,qy^d,-450.0,-299.0
2113,6076,26.953,27.425375,0,uh,1,-1,-1,-0.521,-0.502,1,12,sd,0.0,0.0
2113,6077,29.390625,29.906875,0,uh,1,285,263,-0.68,-1.132,7,12,sd,28.0,19.0
2113,6078,73.35825,73.868,0,uh,1,-1,-1,-0.334,-1.007,1,11,qw^d,0.0,0.0
2113,9438,75.688125,76.236375,0,um,1,-1,-1,-0.657,-1.68,7,11,qw^d,0.0,0.0
2113,6079,77.965625,78.31875,0,uh,1,430,381,-0.582,-0.837,9,11,qw^d,12.0,24.0
2121,6221,119.885125,120.3285,0,uh,1,224,203,0.037,-0.392,4,11,sv,36.0,67.0
2121,9493,146.2385,146.728875,0,um,1,336,275,-4.707,-1.192,0,10,sv,336.0,-43.0
2121,9499,155.130375,155.686625,1,um,1,-1,-1,-1.352,-2.976,0,3,sv,0.0,0.0
2121,9494,189.188,189.602625,0,um,1,-1,-1,-3.687,-0.385,4,22,sv,0.0,0.0
2121,6222,191.003625,191.27925,0,uh,1,-1,-1,-3.939,-1.098,11,22,sv,0.0,0.0
2121,9495,195.65525,196.251,0,um,1,-1,-1,-3.882,-0.708,0,6,sd,0.0,0.0
2121,6223,217.929875,218.155,0,uh,1,-1,-1,-1.981,-0.023,3,6,qo,-17.0,0.0
2121,9500,226.362125,226.8,1,um,1,233,226,-1.348,-2.555,1,3,%,120.0,90.0
2121,9501,242.043125,242.47375,1,um,1,249,240,-1.953,-2.671,20,43,sd,58.0,43.0
2121,9502,250.3535,250.86925,1,um,1,0,0,-1.635,-2.927,0,2,%,-7.0,-5.0
2121,9496,286.728625,287.2265,0,um,1,210,158,-4.337,-0.702,4,19,+,79.0,44.0
2121,9497,292.9025,293.394625,0,um,1,188,1,-2.653,-0.481,0,10,qy,43.0,-116.0
2121,9491,31.186875,32.13275,0,um,1,-1,-1,-0.858,-0.43,0,7,sd,0.0,0.0
2121,9503,311.484625,312.078875,1,um,1,435,-1,-1.709,-2.91,25,26,sd,180.0,0.0
2121,9504,320.4645,320.85975,1,um,1,226,214,-1.321,-2.911,1,5,h,56.0,55.0
2121,6240,322.5345,322.89975,1,uh,1,313,330,-1.316,-2.406,8,22,qw,78.0,124.0
2121,6224,336.26875,336.535375,0,uh,1,-1,-1,-3.118,-0.403,5,13,sv,0.0,0.0
2121,6225,343.44575,343.86425,0,uh,1,243,232,-1.439,-0.387,7,14,sv,23.0,29.0
2121,6226,344.402875,344.937875,0,uh,1,253,239,-4.616,-0.363,8,14,sv,46.0,42.0
2121,6217,35.318375,35.573875,0,uh,1,499,499,-1.874,0.284,5,7,sd,500.0,500.0
2121,6227,355.467375,355.8665,0,uh,1,-1,467,-1.079,-0.413,12,21,sv,-495.0,130.0
2121,6228,363.28625,363.538125,0,uh,1,263,240,-2.541,-0.136,3,12,+,17.0,23.0
2121,6229,364.419375,365.018,0,uh,1,266,238,-1.46,-0.505,4,12,+,41.0,37.0
2121,6230,398.441,399.05525,0,uh,1,-1,445,-2.455,0.15,0,5,no,0.0,71.0
2121,6231,402.472375,402.670125,0,uh,1,258,238,-2.695,-0.534,5,20,qy^d,11.0,10.0
2121,6232,422.70825,422.897625,0,uh,1,-1,-1,-2.632,-0.252,3,13,sd,0.0,0.0
2121,6218,43.02375,43.258875,0,uh,1,195,169,-3.417,-0.29,20,25,sd,130.0,117.0
2121,6233,440.793625,441.2125,0,uh,1,-1,-1,-2.398,-0.596,7,12,sv,0.0,0.0
2121,6234,452.6015,452.952875,0,uh,1,33,17,-1.68,-0.017,1,30,sd,-170.0,5.0
2121,6235,458.87725,459.184125,0,uh,1,130,97,-2.013,-0.438,22,30,sd,52.0,31.0
2121,6219,48.49775,48.782875,0,uh,1,245,234,-1.285,0.082,7,9,sv,26.0,36.0
2121,6241,510.104,510.438125,1,uh,1,238,239,-1.263,-1.888,5,6,%,16.0,16.0
2121,9492,53.82375,54.4635,0,um,1,169,77,-1.499,-0.508,0,11,qy,89.0,11.0
2121,9505,542.594125,543.079375,1,um,1,9,-1,-1.469,-2.229,6,20,+,8.0,-1.0
2121,6236,569.177,569.329375,0,uh,1,265,241,-2.731,0.116,5,23,sv,19.0,16.0
2121,6237,576.16875,576.565,0,uh,1,4,0,-3.89,-0.734,0,14,sv,-32.0,-8.0
2121,6238,579.51,579.837625,0,uh,1,138,89,-0.106,-0.133,7,14,sv,20.0,5.0
2121,6239,580.368875,580.7825,0,uh,1,116,7,-5.055,-0.536,8,14,sv,-59.0,-91.0
2121,6220,79.606375,79.698625,0,uh,1,129,82,-0.731,-0.558,5,8,sd,98.0,38.0
2124,9465,120.1765,120.57925,1,um,1,-1,-1,-1.356,-0.867,4,22,qy,0.0,-1.0
2124,9466,122.462625,122.85275,1,um,1,-1,-1,-2.545,-1.087,8,22,qy,0.0,0.0
2124,9460,142.306875,142.756875,0,um,1,238,231,-0.993,-1.202,4,8,sd,164.0,175.0
2124,9461,149.6725,150.398,0,um,1,252,246,-1.003,-1.388,3,5,sd,7.0,7.0
2124,9462,161.870625,162.3325,0,um,1,245,234,-1.306,-1.03,8,22,sd,9.0,7.0
2124,9463,34.051625,34.389375,1,um,1,-1,-1,-1.5,-0.997,2,6,%,0.0,0.0
2124,9464,37.541625,37.791625,1,um,1,0,256,-0.758,-0.513,4,9,sd^e,-270.0,-14.0
2124,9457,54.2895,54.6955,0,um,1,-1,-1,-1.107,-1.075,3,4,sd,0.0,0.0
2124,9458,84.353125,84.760625,0,um,1,256,253,-0.982,-1.17,13,16,sd,181.0,130.0
2124,9459,97.8985,98.500125,0,um,1,229,219,-1.023,-1.284,0,5,sv,42.0,45.0
2125,6300,108.521875,108.89475,0,uh,1,1,203,-0.95,-0.059,1,11,sd,1.0,203.0
2125,6301,114.821375,115.228375,0,uh,1,301,282,-1.45,-1.044,5,6,sd,23.0,16.0
2125,6302,129.221625,129.516375,0,uh,1,290,267,-1.106,0.178,1,6,ba,18.0,10.0
2125,6317,145.180375,145.441625,1,uh,1,-1,-1,0.056,-0.797,1,3,%,0.0,0.0
2125,6318,154.014125,154.406375,1,uh,1,234,228,-0.227,-1.142,8,18,sd,234.0,223.0
2125,6303,161.496375,161.813,0,uh,1,-1,-1,-1.26,-0.514,2,14,sd,0.0,0.0
2125,6304,164.9355,165.15125,0,uh,1,-1,-1,-1.73,-0.353,11,14,sd,0.0,0.0
2125,6319,194.40475,194.8265,1,uh,1,-1,-1,-0.518,-0.751,1,2,%,0.0,0.0
2125,6320,205.790625,206.17725,1,uh,1,98,88,0.15,-0.639,1,8,sd,67.0,43.0
2125,6321,234.14325,234.452625,1,uh,1,333,351,-0.606,-0.559,2,4,%,40.0,44.0
2125,6322,241.64325,241.81725,1,uh,1,499,499,0.882,-0.596,4,15,sd,500.0,500.0
2125,6323,248.4855,248.654875,1,uh,1,0,3,-0.956,-1.033,2,14,sd,-29.0,-18.0
2125,6309,26.111125,26.560875,1,uh,1,228,221,-0.39,-1.095,6,7,sd,122.0,120.0
2125,6305,264.2895,264.622625,0,uh,1,-1,-1,-0.857,-0.474,0,16,sd,0.0,0.0
2125,6306,299.52625,299.835375,0,uh,1,0,0,-3.116,-1.071,12,20,+,-17.0,-6.0
2125,6324,307.437875,307.752875,1,uh,1,499,-1,-0.213,-1.013,7,11,sv,500.0,0.0
2125,6325,316.140625,316.646625,1,uh,1,282,272,-0.468,-1.027,12,19,sd,49.0,46.0
2125,6326,327.95925,328.11925,1,uh,1,244,219,0.179,-0.834,1,4,%,22.0,39.0
2125,6327,334.968,335.138,1,uh,1,86,44,-0.859,-0.937,7,32,sv,41.0,6.0
2125,6310,36.63375,37.05275,1,uh,1,0,0,0.237,-0.67,22,25,sd,0.0,0.0
2125,6311,41.38225,41.704,1,uh,1,184,82,-0.454,-0.931,15,22,sd,115.0,31.0
2125,6312,51.208875,51.546625,1,uh,1,1,1,-0.694,-0.744,1,6,%,1.0,1.0
2125,6313,52.528875,52.798875,1,uh,1,196,186,0.082,-0.829,5,6,%,95.0,86.0
2125,6314,58.068875,58.276875,1,uh,1,89,94,-0.752,-0.878,21,32,sd,36.0,29.0
2125,6315,68.992875,69.376,1,uh,1,328,327,0.491,-0.959,2,4,%,31.0,32.0
2125,6316,71.27325,71.602125,1,uh,1,-1,-1,0.151,-1.218,1,22,sd,0.0,0.0
2125,6299,87.929375,88.15475,0,uh,1,3,-1,-0.921,-0.445,1,12,sd,4.0,0.0
2131,6099,237.711625,238.079,0,uh,1,-1,-1,-1.326,-0.848,4,9,+,0.0,0.0
2131,6100,251.3555,251.794625,0,uh,1,-1,-1,-1.064,-0.655,2,3,%,0.0,0.0
2131,6101,292.311875,292.622625,0,uh,1,483,397,-1.372,-1.007,1,16,qw,59.0,68.0
2131,9450,298.96,299.665,0,um,1,-1,-1,-0.483,-0.408,1,2,+,-22.0,-17.0
2131,6102,448.024875,448.204875,0,uh,1,0,0,-1.823,-1.271,1,2,sd,0.0,0.0
2131,6103,455.34425,455.54025,0,uh,1,236,212,-1.415,-1.182,7,14,sd,10.0,15.0
2131,6104,466.549875,466.8515,0,uh,1,0,0,-1.65,-1.199,1,7,sd,-193.0,-159.0
2131,6105,483.49775,483.858125,0,uh,1,368,227,-1.61,-1.488,7,12,+,32.0,29.0
2131,6106,487.505,487.742625,0,uh,1,0,0,-1.699,-1.547,1,3,sd,-1.0,0.0
2131,6107,562.517375,562.627375,0,uh,1,0,0,-1.516,-1.12,1,2,%,0.0,0.0
2131,6098,84.30825,84.502375,0,uh,1,-1,-1,-0.926,-0.604,8,27,sd,0.0,0.0
2151,6257,132.916125,133.086125,1,uh,1,245,251,-3.573,-4.848,21,28,sv,7.0,6.0
2151,9524,42.84825,43.235625,1,um,1,-1,-1,-2.128,-1.834,0,24,sd,0.0,0.0
2151,9525,43.49175,44.01,1,um,1,-1,-1,-1.487,-1.746,1,24,sd,0.0,0.0
2151,9526,62.9825,63.318875,1,um,1,1,0,-2.32,-9.826,5,7,sv,-71.0,-42.0
2154,6330,105.165375,105.79725,1,uh,1,0,0,-1.479,-1.903,0,8,sd,0.0,0.0
2154,6331,215.828875,216.3295,1,uh,1,170,28,-1.95,-1.929,10,11,sd,36.0,-56.0
2154,6332,336.673,337.125875,1,uh,1,254,243,-1.664,-1.858,0,15,sd,197.0,186.0
2154,6333,379.047,379.440125,1,uh,1,-1,-1,-1.544,-1.847,4,17,nd,0.0,0.0
2154,6334,401.455125,401.962375,1,uh,1,-1,-1,-1.717,-1.899,0,9,sd,0.0,0.0
2154,9539,412.5885,413.031375,0,um,1,-1,-1,-2.18,-0.896,5,18,qrr,0.0,0.0
2154,9543,420.435875,420.942125,1,um,1,-1,-1,-1.425,-1.645,2,13,sd,0.0,0.0
2154,6335,428.94025,429.393875,1,uh,1,-1,-1,-1.701,-1.899,0,11,^q,0.0,0.0
2154,6336,446.125375,446.337125,1,uh,1,499,-1,-1.649,-1.356,0,9,%,305.0,-209.0
2154,9544,454.535375,454.966625,1,um,1,-1,-1,-1.675,-1.844,0,34,sd,0.0,0.0
2154,9540,542.1825,542.58,0,um,1,-1,-1,-1.8,-1.038,13,16,sd,0.0,0.0
2154,9541,563.544,564.044,0,um,1,204,22,-2.349,-0.723,30,33,sd,9.0,-163.0
2154,6329,57.1695,57.54375,1,uh,1,-1,-1,-1.622,-1.938,7,9,%,0.0,0.0
2154,9538,72.52775,72.975875,0,um,1,-1,251,-1.428,-0.557,8,9,sd,-236.0,49.0
2154,9542,95.835625,96.34225,1,um,1,247,232,-1.547,-1.807,11,26,sd,206.0,173.0
2155,9443,101.4285,101.92725,0,um,1,266,247,-1.984,-0.931,4,5,%,42.0,36.0
2155,9446,231.85425,232.455,1,um,1,179,172,-3.612,-1.655,18,37,sv,106.0,136.0
2155,9447,386.673375,386.987875,1,um,1,-1,-1,-2.733,-1.895,13,17,sd,0.0,0.0
2155,9448,394.60725,394.99025,1,um,1,211,208,-3.11,-1.589,3,5,sd,-4.0,-6.0
2155,9449,421.491125,422.120375,1,um,1,9,0,-3.697,-1.567,6,7,sd,-30.0,-25.0
2155,6096,454.21525,454.59825,1,uh,1,5,17,-2.82,-1.173,6,16,sd,-49.0,-36.0
2155,9444,512.161875,512.551875,0,um,1,-1,-1,0.456,-0.384,1,9,%,0.0,0.0
2155,9445,542.522,543.022375,0,um,1,254,238,-1.914,-1.088,3,9,sd,13.0,10.0
2157,6158,119.853,120.2505,0,uh,1,76,17,-3.067,-0.96,1,3,%,-36.0,-65.0
2157,6167,126.78675,127.3565,1,uh,1,-1,-1,-2.907,-1.351,3,5,qw,0.0,0.0
2157,6168,139.94,140.2985,1,uh,1,177,169,-0.705,-1.882,15,16,sd,-19.0,-20.0
2157,6169,142.893625,143.183625,1,uh,1,267,259,-2.309,-1.247,8,11,%,17.0,15.0
2157,6170,145.5005,146.010125,1,uh,1,187,179,-2.871,-1.809,9,11,%,27.0,33.0
2157,6171,163.890625,164.189125,1,uh,1,487,499,-1.818,-1.469,1,5,h,9.0,500.0
